Taxa,Ccirc.year3.BC,Bcirc.year3.BC,CmL.year3.BC,DBI.year3.BC,CmNdN.year3.BC,TotCulms.year3.BC,Yld.year3.BC,HD1.days.year3,Selection.index,Pop
JY021,6.40560855708277,15.296037762811,56.4694197487756,0.0593850087939452,1.17337789052894,8.10647240815956,9.73896833297732,12.6914145606673,17.5795763400022,Msa_2x
JY022,3.26871065300699,11.4770441817612,520.08357855757,1.80609931208566,7.09562066993149,-1.39069132523868,9.51060362342914,59.6914145606673,-84.4865853103451,Msa_2x
JY023,1.73804383594264,14.8561731189446,671.297276938912,2.56466647005987,9.6635341116085,-7.10175915482256,-4.95049469993367,12.6914145606673,-181.761011984352,Msa_2x
JY024,1.19551122812565,8.92970582667063,489.651417174252,2.13323827493262,7.45525637819907,-2.57140081257576,2.6045236656102,12.6914145606673,-183.455481463719,Msa_2x
JY025,NA,NA,347.551903291531,0.781996033914293,3.50458411254409,-5.14832406333234,-5.93717753580501,-19.0843357467963,NA,Msa_2x
JY026,2.41506564597348,10.2829122925543,12.1488366879533,0.823460559899664,1.35424816628585,9.74675801769399,4.96278106730075,12.6914145606673,-74.0076678533919,Msa_2x
JY027,3.46871204405351,11.1911625826411,150.393900474575,-0.309499846992939,0.246517398809852,11.3139092966582,4.79936085585069,12.6914145606673,58.2299818879894,Msa_2x
JY028,7.5860639008471,15.097158565066,-40.0945808079091,1.13287736755403,-0.72812693153806,12.280237140648,8.1399174460483,12.6914145606673,-147.051146588682,Msa_2x
JY030,0.431582372115652,8.40979029896023,153.372612486559,0.616690860455752,1.62173409017966,6.17808596368556,-2.65483564141455,12.6914145606673,-71.7091494515326,Msa_2x
JY032,0.294923852976407,9.59233974721101,144.444119665474,0.0593850087939454,0.715300759150585,7.63811648324958,0.296692446252167,12.6914145606673,4.18696715545059,Msa_2x
JY037,1.09788857987125,9.33008759509006,207.415022518311,1.6806046025156,0.715300759150583,-1.29148418608182,-3.35777366241512,25.6914145606673,-162.805682726683,Msa_2x
JY038,0.157071762648567,9.7221165065231,-122.11990226252,-0.309499846992939,1.62173409017966,3.89505939334372,-3.32833860520261,59.6914145606673,-21.4445837391441,Msa_2x
JY039,2.80289962756994,11.1190517374523,405.568843573838,1.93793647029165,6.83221718594046,2.89692099164806,-0.253535611471901,25.6914145606673,-171.163301246016,Msa_2x
JY044.5,5.02031551921227,10.5820931870432,213.053087805882,1.02704655023906,4.02388423910048,-0.72775791211321,3.50579660731301,68.6914145606674,-71.1087217024039,Msa_2x
JY046,2.80289962756994,11.5714452050261,476.25066627378,1.93545640018528,5.91479843017488,-4.82395641578793,5.72780603315878,59.6914145606673,-88.935963785029,Msa_2x
JY048,NA,NA,NA,NA,NA,NA,NA,NA,NA,Msa_2x
JY049,-3.03267985491112,6.38303441510394,315.278653614349,1.85587066756376,3.23688537543908,-2.11719999826074,1.71110973641024,59.6914145606673,-210.037823751464,Msa_2x
JY050,NA,NA,471.977487156105,1.53813875829014,4.54856327350104,-4.45152629502344,-4.12187554509235,NA,NA,Msa_2x
JY051,3.86214847513781,10.2577720051771,19.1306591056364,1.22107332450627,1.62173409017966,6.77196550553714,7.34254133341964,12.6914145606673,-138.224680021877,Msa_2x
JY052,-3.51493124773037,8.5480465855826,-122.11990226252,-0.309499846992939,2.06120474002804,1.80766705682479,-3.4001103313873,-20.3085854393326,-16.5269753912423,Msa_2x
JY053,NA,NA,NA,NA,NA,NA,NA,NA,NA,Msa_2x
JY054,1.48494574343122,11.8520463111071,79.6892512605537,0.360493762235548,0.715300759150585,4.5493381513816,-1.25642039097932,68.6914145606673,-44.2290662436381,Msa_2x
JY055,-2.2378821677416,7.78857477472463,346.714657559545,0.908552777665805,4.96219813889184,-0.699240400204116,3.95947841308422,59.6914145606672,55.788383645783,Msa_2x
JY056,-3.38167504436571,10.0045572580838,94.2921874751539,0.616690860455752,4.14731515260728,11.7751597755512,1.45863748829797,12.6914145606673,-96.2680637443426,Msa_2x
JY057,-6.87537623966326,7.05519144995584,59.3619967905167,0.0593850087939454,2.9162578982515,4.41190484241002,-4.13312599726269,12.6914145606673,-31.8174153636429,Msa_2x
JY059,-4.34428109199438,6.19499265811212,144.444119665474,1.53881678594036,4.5456824984793,-5.04593796268865,-3.31365235040695,59.6914145606672,-163.185748644172,Msa_2x
JY062,-2.90409536836097,6.06844604526769,424.808455418503,1.3019444503179,5.45491981498626,-2.75752053161136,5.49232274715292,59.6914145606673,-68.6171272038024,Msa_2x
